group	x	y
1	-5	0.452396790962422
1	-5	0.0200422056052305
1	-5	-0.0193736626604552
1	-5	-0.0214971481919925
1	-5	-0.00769788915264366
1	-5	0.0264300930068051
1	-5	-0.159662976399935
1	-5	-0.0235290083743343
1	-5	-0.159662976399935
1	-5	-0.159662976399935
1	-4.975	0.452396790962422
1	-4.975	0.0224204224077076
1	-4.975	-0.0164084637648213
1	-4.975	-0.0184737095546909
1	-4.975	-0.00518755070915392
1	-4.975	0.0271780780293677
1	-4.975	-0.159662976399935
1	-4.975	-0.0223833912241871
1	-4.975	-0.159662976399935
1	-4.975	-0.159662976399935
1	-4.95	0.452396790962422
1	-4.95	0.0247986392101846
1	-4.95	-0.0134459536553153
1	-4.95	-0.0154536994933932
1	-4.95	-0.00267033050032254
1	-4.95	0.0279902799925196
1	-4.95	-0.159662976399935
1	-4.95	-0.0210139999240837
1	-4.95	-0.159662976399935
1	-4.95	-0.159662976399935
1	-4.925	0.452396790962422
1	-4.925	0.0271768560126616
1	-4.925	-0.0104861323319372
1	-4.925	-0.0124371143540928
1	-4.925	-0.000146336826403491
1	-4.925	0.0288654381386446
1	-4.925	-0.159662976399935
1	-4.925	-0.0194342964805061
1	-4.925	-0.159662976399935
1	-4.925	-0.159662976399935
1	-4.9	0.452396790962422
1	-4.9	0.0295550728151386
1	-4.9	-0.0075289997946871
1	-4.9	-0.00942395048278366
1	-4.9	0.0023843225417923
1	-4.9	0.02980230541661
1	-4.9	-0.159662976399935
1	-4.9	-0.0176572661069132
1	-4.9	-0.159662976399935
1	-4.9	-0.159662976399935
1	-4.875	0.452396790962422
1	-4.875	0.0319332896176157
1	-4.875	-0.00457455604356474
1	-4.875	-0.0064142042254594
1	-4.875	0.00492154036289755
1	-4.875	0.0307996484149724
1	-4.875	-0.159662976399935
1	-4.875	-0.0156954276465504
1	-4.875	-0.159662976399935
1	-4.875	-0.159662976399935
1	-4.85	0.452396790962422
1	-4.85	0.0343115064200928
1	-4.85	-0.00162280107857032
1	-4.85	-0.00340787192811381
1	-4.85	0.0074652099249877
1	-4.85	0.0318562472951838
1	-4.85	-0.159662976399935
1	-4.85	-0.0135608438631858
1	-4.85	-0.159662976399935
1	-4.85	-0.159662976399935
1	-4.825	0.452396790962422
1	-4.825	0.0366897232225698
1	-4.825	0.00132626510029611
1	-4.825	-0.000404949936740861
1	-4.825	0.0100152250455816
1	-4.825	0.0329708957247977
1	-4.825	-0.159662976399935
1	-4.825	-0.0112651316005248
1	-4.825	-0.159662976399935
1	-4.825	-0.159662976399935
1	-4.8	0.452396790962422
1	-4.8	0.0390679400250469
1	-4.8	0.00427264249303477
1	-4.8	0.00259456540266588
1	-4.8	0.0125714800716417
1	-4.8	0.0341424008106752
1	-4.8	-0.159662976399935
1	-4.8	-0.00881947181104703
1	-4.8	-0.159662976399935
1	-4.8	-0.159662976399935
1	-4.775	0.452396790962422
1	-4.775	0.0414461568275238
1	-4.775	0.0072163310996454
1	-4.775	0.00559067774411251
1	-4.775	0.0151338698795732
1	-4.775	0.0353695830321906
1	-4.775	-0.159662976399935
1	-4.775	-0.006234619455044
1	-4.775	-0.159662976399935
1	-4.775	-0.159662976399935
1	-4.75	0.452396790962422
1	-4.75	0.0438243736300009
1	-4.75	0.0101573309201282
1	-4.75	0.00858339074160539
1	-4.75	0.0177022898752248
1	-4.75	0.0366512761744381
1	-4.75	-0.159662976399935
1	-4.75	-0.00352091327057558
1	-4.75	-0.159662976399935
1	-4.75	-0.159662976399935
1	-4.725	0.452396790962422
1	-4.725	0.046202590432478
1	-4.725	0.0130956419544832
1	-4.725	0.0115727080491507
1	-4.725	0.0202766359938884
1	-4.725	0.0379863272614372
1	-4.725	-0.159662976399935
1	-4.725	-0.000688285415130441
1	-4.725	-0.159662976399935
1	-4.725	-0.159662976399935
1	-4.7	0.452396790962422
1	-4.7	0.048580807234955
1	-4.7	0.01603126420271
1	-4.7	0.0145586333207546
1	-4.7	0.0228568047002989
1	-4.7	0.0393735964893388
1	-4.7	-0.0948553913391146
1	-4.7	0.00225372902028198
1	-4.7	-0.159662976399935
1	-4.7	-0.159662976399935
1	-4.675	0.452396790962422
1	-4.675	0.0509590240374321
1	-4.675	0.0189641976648092
1	-4.675	0.0175411702104233
1	-4.675	0.025442692988635
1	-4.675	0.0408119571596319
1	-4.675	-0.0823573132735038
1	-4.675	0.00529598262383657
1	-4.675	-0.159662976399935
1	-4.675	-0.159662976399935
1	-4.65	0.452396790962422
1	-4.65	0.0533372408399091
1	-4.65	0.0218944423407803
1	-4.65	0.0205203223721631
1	-4.65	0.028034198382518
1	-4.65	0.0423002956123488
1	-4.65	-0.0703615670348867
1	-4.65	0.00842970640165297
1	-4.65	-0.159662976399935
1	-4.65	-0.159662976399935
1	-4.625	0.452396790962422
1	-4.625	0.0557154576423862
1	-4.625	0.0248219982306236
1	-4.625	0.0234960934599803
1	-4.625	0.030631218935013
1	-4.625	0.0438375111592715
1	-4.625	-0.0588515920856991
1	-4.625	0.0116465006418582
1	-4.625	-0.159662976399935
1	-4.625	-0.159662976399935
1	-4.6	0.452396790962422
1	-4.6	0.0580936744448632
1	-4.6	0.027746865334339
1	-4.6	0.026468487127881
1	-4.6	0.033233653228628
1	-4.6	0.0454225160171378
1	-4.6	-0.0478111762126503
1	-4.6	0.0149383259031877
1	-4.6	-0.159662976399935
1	-4.6	-0.159662976399935
1	-4.575	0.452396790962422
1	-4.575	0.0604718912473402
1	-4.575	0.0306690436519265
1	-4.575	0.0294375070298714
1	-4.575	0.035841400375314
1	-4.575	0.0470542352408472
1	-4.575	-0.0372244512361937
1	-4.575	0.018297494127389
1	-4.575	-0.159662976399935
1	-4.575	-0.159662976399935
1	-4.55	0.452396790962422
1	-4.55	0.0628501080498173
1	-4.55	0.0335885331833861
1	-4.55	0.0324031568199579
1	-4.55	0.038454360016466
1	-4.55	0.0487316066566667
1	-4.55	-0.0270758887438427
1	-4.55	0.0217166598746604
1	-4.55	-0.159662976399935
1	-4.55	-0.159662976399935
1	-4.525	0.452396790962422
1	-4.525	0.0652283248522943
1	-4.525	0.0365053339287177
1	-4.525	0.0353654401521465
1	-4.525	0.0410724323229216
1	-4.525	0.0504535807954375
1	-4.525	-0.0173502958473328
1	-4.525	0.025188811681379
1	-4.525	-0.159662976399935
1	-4.525	-0.159662976399935
1	-4.5	0.452396790962422
1	-4.5	0.0676065416547714
1	-4.5	0.0394194458879215
1	-4.5	0.0383243606804437
1	-4.5	0.0436955179949618
1	-4.5	0.0522191208257802
1	-4.5	-0.00803281096362296
1	-4.5	0.0287072635393648
1	-4.5	-0.159662976399935
1	-4.5	-0.159662976399935
1	-4.475	0.452396790962422
1	-4.475	0.0699847584572484
1	-4.475	0.0423308690609974
1	-4.475	0.0412799220588556
1	-4.475	0.046323518262311
1	-4.475	0.0540272024873015
1	-4.475	0.000891100380255416
1	-4.475	0.0322656464959281
1	-4.475	-0.159662976399935
1	-4.475	-0.159662976399935
1	-4.45	0.452396790962422
1	-4.45	0.0723629752597255
1	-4.45	0.0452396034479453
1	-4.45	0.0442321279413882
1	-4.45	0.0489563348841365
1	-4.45	0.0558768140237998
1	-4.45	0.00943564971850686
1	-4.45	0.0358579003739424
1	-4.45	-0.159662976399935
1	-4.45	-0.159662976399935
1	-4.425	0.452396790962422
1	-4.425	0.0747411920622025
1	-4.425	0.0481456490487654
1	-4.425	0.0471809819820481
1	-4.425	0.0515938701490493
1	-4.425	0.0577669561164715
1	-4.425	0.0176147297940363
1	-4.425	0.0394782656111998
1	-4.425	-0.0720419018488556
1	-4.425	-0.159662976399935
1	-4.4	0.452396790962422
1	-4.4	0.0771194088646796
1	-4.4	0.0510490058634575
1	-4.4	0.0501264878348412
1	-4.4	0.0542360268751031
1	-4.4	0.0596966418171167
1	-4.4	0.0254419186820698
1	-4.4	0.0431212752182856
1	-4.4	-0.0416167060489272
1	-4.4	-0.0704997821181355
1	-4.375	0.452396790962422
1	-4.375	0.0794976256671566
1	-4.375	0.0539496738920218
1	-4.375	0.0530686491537741
1	-4.375	0.0568827084097955
1	-4.375	0.0616648964813458
1	-4.375	0.0329304838899335
1	-4.375	0.0467817468542269
1	-4.375	-0.0142626915639461
1	-4.375	-0.0340431562363559
1	-4.35	0.452396790962422
1	-4.35	0.0818758424696337
1	-4.35	0.0568476531344582
1	-4.35	0.0560074695928527
1	-4.35	0.0595338186300668
1	-4.35	0.0636707577017847
1	-4.35	0.0400933864329811
1	-4.35	0.0504547750191592
1	-4.35	0.0102362098012421
1	-4.35	-0.0018217519389534
1	-4.325	0.452396790962422
1	-4.325	0.0842540592721107
1	-4.325	0.0597429435907666
1	-4.325	0.0589429528060833
1	-4.325	0.0621892619423005
1	-4.325	0.0657132752412816
1	-4.325	0.0469432848866882
